time,closing
2010-12-16,511.71
2010-12-17,510.74
2010-12-20,497.95
2010-12-21,506.67
2010-12-22,505.01
2010-12-23,502.39
2010-12-24,499.63
2010-12-27,496.68
2010-12-28,494.95
2010-12-29,502.31
2010-12-30,510.69
2011-01-03,518.05
2011-01-04,521.35
2011-01-05,523.81
2011-01-06,527.64
2011-01-07,530.84
2011-01-10,533.98
2011-01-11,533.67
2011-01-12,535.43
2011-01-13,534.27
2011-01-14,535.2
2011-01-17,533.01
2011-01-18,529.02
2011-01-19,532.97
2011-01-20,533.36
2011-01-21,525.75
2011-01-24,527.09
2011-01-25,522.96
2011-01-26,524.71
2011-01-27,528.63
2011-01-28,527.46
2011-01-31,521.38
2011-02-01,524.5
2011-02-07,531.09
2011-02-08,531.47
2011-02-09,525.74
2011-02-10,522.7
2011-02-11,517.73
2011-02-14,520.35
2011-02-15,520.88
2011-02-16,520.08
2011-02-17,511.08
2011-02-18,518.55
2011-02-21,520.59
2011-02-22,512.06
2011-02-23,507.16
2011-02-24,501.11
2011-02-25,509.33
2011-02-28,504.46
2011-03-02,503.46
2011-03-03,510.94
2011-03-04,518.79
2011-03-07,518.77
2011-03-08,524.99
2011-03-09,522.7
2011-03-10,522.17
2011-03-11,518.55
2011-03-14,502.98
2011-03-15,489.44
2011-03-16,492.36
2011-03-17,487.81
2011-03-18,494.79
2011-03-21,506.53
2011-03-22,507.8
2011-03-23,510.17
2011-03-24,513.7
2011-03-25,514.57
2011-03-28,512.74
2011-03-29,514.19
2011-03-30,520.21
2011-03-31,525.42
2011-04-01,532.06
2011-04-04,534.9
2011-04-05,537.66
2011-04-06,533.98
2011-04-07,534.97
2011-04-08,534.2
2011-04-11,533.11
2011-04-12,525.11
2011-04-13,528.7
2011-04-14,531.47
2011-04-15,534.58
2011-04-18,528.52
2011-04-19,526.62
2011-04-20,532.25
2011-04-21,529.58
2011-04-22,525.26
2011-04-25,528.6
2011-04-26,521.68
2011-04-27,518.39
2011-04-28,514.67
2011-04-29,511
2011-05-02,516.76
2011-05-03,512.51
2011-05-04,510.53
2011-05-06,506.42
2011-05-09,504.37
2011-05-11,505.18
2011-05-12,504.46
2011-05-13,507.28
2011-05-16,506.07
2011-05-17,501.72
2011-05-18,498.94
2011-05-19,487.03
2011-05-20,486.24
2011-05-23,472.94
2011-05-24,474.32
2011-05-25,471.23
2011-05-26,479.96
2011-05-27,483.22
2011-05-30,480.52
2011-05-31,484.54
2011-06-01,483.23
2011-06-02,477.83
2011-06-03,476.1
2011-06-07,472.8
2011-06-08,469.15
2011-06-09,473.47
2011-06-10,466.91
2011-06-13,458.15
2011-06-14,462.29
2011-06-15,464.83
2011-06-16,460.54
2011-06-17,459.33
2011-06-20,457.23
2011-06-21,459.57
2011-06-22,463.77
2011-06-23,464.62
2011-06-24,473.66
2011-06-27,475.43
2011-06-28,474.65
2011-06-29,476.57
2011-06-30,479.55
2011-07-01,484.11
2011-07-04,489.3
2011-07-05,492.37
2011-07-06,492.94
2011-07-07,495.52
2011-07-08,496.82
2011-07-11,498.37
2011-07-12,490.63
2011-07-13,494.97
2011-07-14,497.18
2011-07-15,507
2011-07-18,517.93
2011-07-19,524.48
2011-07-20,526.61
2011-07-21,524.54
2011-07-22,531.24
2011-07-25,529.9
2011-07-26,535.85
2011-07-27,538.12
2011-07-28,538.54
2011-07-29,536.05
2011-08-01,544.39
2011-08-02,538.06
2011-08-03,531.91
2011-08-04,522.07
2011-08-05,495.55
2011-08-08,462.69
2011-08-09,432.88
2011-08-10,453.55
2011-08-11,469.24
2011-08-12,474.15
2011-08-16,496.23
2011-08-17,506.44
2011-08-18,507.8
2011-08-19,474.65
2011-08-22,465.9
2011-08-23,479.75
2011-08-24,474.29
2011-08-25,471.5
2011-08-26,473.31
2011-08-29,483.27
2011-08-30,488.49
2011-08-31,493.44
2011-09-01,490.22
2011-09-02,494.47
2011-09-05,480.43
2011-09-06,465.35
2011-09-07,479.17
2011-09-08,475.3
2011-09-09,470.94
2011-09-14,452.3
2011-09-15,454.95
2011-09-16,467.84
2011-09-19,462.84
2011-09-20,470.11
2011-09-21,477.51
2011-09-22,471.41
2011-09-23,446.51
2011-09-26,409.55
2011-09-27,433.41
2011-09-28,434.2
2011-09-29,443.26
2011-09-30,449.66
2011-10-04,436.13
2011-10-05,421.18
2011-10-06,431.18
2011-10-07,442.64
2011-10-10,453.91
2011-10-11,459.06
2011-10-12,467.65
2011-10-13,473.56
2011-10-14,473.89
2011-10-17,485.38
2011-10-18,483.43
2011-10-19,488.17
2011-10-20,469.98
2011-10-21,481.22
2011-10-24,493.03
2011-10-25,492.69
2011-10-26,497.51
2011-10-27,497.04
2011-10-28,490.59
2011-10-31,490.69
2011-11-01,492.36
2011-11-02,493.49
2011-11-03,487.91
2011-11-04,502.8
2011-11-07,509.77
2011-11-08,507.11
2011-11-09,509.41
2011-11-10,488.77
2011-11-11,500.08
2011-11-14,510.09
2011-11-15,508.33
2011-11-16,497.58
2011-11-17,506.54
2011-11-18,503.09
2011-11-21,498.36
2011-11-22,505.69
2011-11-23,490.49
2011-11-24,489.48
2011-11-25,479.55
2011-11-28,486.36
2011-11-29,492.73
2011-11-30,492.81
2011-12-01,496.33
2011-12-02,498.33
2011-12-05,505.82
2011-12-06,502.59
2011-12-07,505.68
2011-12-08,508.65
2011-12-09,507.6
2011-12-12,515.22
2011-12-13,511.3
2011-12-14,508.38
2011-12-15,497.76
2011-12-16,504.58
2011-12-19,477.61
2011-12-20,489.61
2011-12-21,500.64
2011-12-22,501.54
2011-12-23,502.36
2011-12-26,501.37
2011-12-27,491.64
2011-12-28,495.22
2011-12-29,500.18
2012-01-02,506.79
2012-01-03,513.83
2012-01-04,516.3
2012-01-05,521.96
2012-01-06,518.94
2012-01-09,520.28
2012-01-10,525.74
2012-01-11,518.58
2012-01-12,520.34
2012-01-13,523.13
2012-01-16,519.85
2012-01-17,519.58
2012-01-18,513.2
2012-01-19,515.7
2012-01-20,512.17
2012-01-25,511.47
2012-01-26,516.45
2012-01-27,515.81
2012-01-30,510.33
2012-01-31,513.99
2012-02-01,519.25
2012-02-02,522.08
2012-02-03,522.59
2012-02-06,517.1
2012-02-07,519.07
2012-02-08,520.95
2012-02-09,524.27
2012-02-10,528.67
2012-02-13,533.19
2012-02-14,535.36
2012-02-15,537.86
2012-02-16,535.3
2012-02-17,540.14
2012-02-20,540.33
2012-02-21,543.06
2012-02-22,544.2
2012-02-23,541.13
2012-02-24,544.14
2012-02-27,538.34
2012-02-28,540.35
2012-02-29,542.3
2012-03-02,543.97
2012-03-05,539.74
2012-03-06,533.62
2012-03-07,532.48
2012-03-08,535.76
2012-03-09,539.55
2012-03-12,536.11
2012-03-13,538.46
2012-03-14,538.86
2012-03-15,538.31
2012-03-16,539.78
2012-03-19,539.83
2012-03-20,535.55
2012-03-21,533.93
2012-03-22,527.9
2012-03-23,527.47
2012-03-26,523.39
2012-03-27,521.74
2012-03-28,519.56
2012-03-29,514.21
2012-03-30,519.56
2012-04-02,521.8
2012-04-03,515.83
2012-04-04,502.97
2012-04-05,503.34
2012-04-06,503.41
2012-04-09,486.8
2012-04-10,484.77
2012-04-12,485.71
2012-04-13,499.46
2012-04-16,501.09
2012-04-17,500.38
2012-04-18,503.63
2012-04-19,501.92
2012-04-20,497.56
2012-04-23,495.02
2012-04-24,487.62
2012-04-25,483.48
2012-04-26,476.62
2012-04-27,479.08
2012-04-30,478.89
2012-05-02,485.54
2012-05-03,487.44
2012-05-04,490.53
2012-05-07,487.01
2012-05-08,494.6
2012-05-09,491.56
